Fa,Fs,beta,dim,isDynamic,isFock,mass2,massratio,order,partition,rs,spin,Σw,Σw.err,μ,μ.err
-0.0,-0.0,40.0,3,false,false,2.0,1.0,4,112,2.0,2,0.0,3.2592093948817336e-10,0.07268221580813865,1.648809096831738e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,4,202,2.0,2,0.03821351704578492,1.0931870487095818e-5,0.04033402430661606,2.0042507028317317e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,4,210,2.0,2,0.019064585487396486,4.443755989938145e-5,0.049973099808115665,8.358870174683771e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,4,101,2.0,2,0.0,3.2592093948817336e-10,0.07483068400549625,1.8088191990302122e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,4,300,2.0,2,-0.006740855562902732,1.1408693947821935e-5,0.005140085807270272,2.3568948799068685e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,4,120,2.0,2,0.0,3.2592093948817336e-10,0.02949147779285853,0.00019359679532574518
-0.0,-0.0,40.0,3,false,false,2.0,1.0,4,201,2.0,2,0.0317426705784459,9.691911535249728e-6,0.043019190154271386,2.3196019022209073e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,4,310,2.0,2,-0.009777634096012414,0.00018859906589519145,0.0071247885349757884,0.0002361171718994919
-0.0,-0.0,40.0,3,false,false,2.0,1.0,4,111,2.0,2,0.0,3.2592093948817336e-10,0.10752075187573822,2.4028376385115042e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,4,103,2.0,2,0.0,3.2592093948817336e-10,0.03742222477696683,8.609029511798365e-6
-0.0,-0.0,40.0,3,false,false,2.0,1.0,4,130,2.0,2,0.0,3.2592093948817336e-10,-0.01611621310423589,0.0020033680073949156
-0.0,-0.0,40.0,3,false,false,2.0,1.0,4,211,2.0,2,0.02632594138184212,7.043151100007524e-5,0.04370043344511847,9.105840263582063e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,4,220,2.0,2,-0.013189099145519656,0.0006117432673546083,-0.004510334769642646,0.0011059888684290806
-0.0,-0.0,40.0,3,false,false,2.0,1.0,4,301,2.0,2,-0.014488663111878167,2.1528764200694666e-5,0.00892809545387369,3.3746125533177744e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,4,100,2.0,2,0.0,3.2592093948817336e-10,0.11496211733341251,2.7469924795264057e-5
-0.0,-0.0,40.0,3,false,false,2.5,1.0,4,121,2.0,2,0.0,3.2592093948817336e-10,0.011002762972459963,0.00011249719963493019
-0.0,-0.0,40.0,3,false,false,2.5,1.0,4,400,2.0,2,0.0017583238052462655,1.5032840791652526e-5,0.0012142649695563712,2.503182827360927e-5
-0.0,-0.0,40.0,3,false,false,2.5,1.0,4,102,2.0,2,0.0,3.2592093948817336e-10,0.04919948561986452,1.5962414962577152e-5
-0.0,-0.0,40.0,3,false,false,2.5,1.0,4,110,2.0,2,0.0,3.2592093948817336e-10,0.15023307409120204,4.359702470423943e-5
-0.0,-0.0,40.0,3,false,false,2.5,1.0,4,200,2.0,2,0.015142032247211152,5.7157404630226955e-6,0.0306797152396063,2.5519320639604647e-5
-0.0,-0.0,40.0,3,false,false,2.5,1.0,4,112,2.0,2,0.0,3.2592093948817336e-10,0.06935714506196392,2.0166714397403776e-5
-0.0,-0.0,40.0,3,false,false,2.5,1.0,4,202,2.0,2,0.0281340873545303,9.82841546273879e-6,0.03414266511666959,1.9945914190108766e-5
-0.0,-0.0,40.0,3,false,false,2.5,1.0,4,210,2.0,2,0.014107196029497343,2.940835792827552e-5,0.04064777451305214,6.169211799417936e-5
-0.0,-0.0,40.0,3,false,false,2.5,1.0,4,101,2.0,2,0.0,3.2592093948817336e-10,0.0683048969775717,2.1749331418941015e-5
-0.0,-0.0,40.0,3,false,false,2.5,1.0,4,300,2.0,2,-0.004229824174831718,6.532425069220075e-6,0.0034222390859487395,1.357768997541639e-5
-0.0,-0.0,40.0,3,false,false,2.5,1.0,4,120,2.0,2,0.0,3.2592093948817336e-10,0.02662577744931297,0.00017096556907241959
-0.0,-0.0,40.0,3,false,false,2.5,1.0,4,201,2.0,2,0.02309096679270865,8.282155316765762e-6,0.03505898525680039,2.1687726327661906e-5
-0.0,-0.0,40.0,3,false,false,2.5,1.0,4,310,2.0,2,-0.005401812726893957,8.05814457009308e-5,0.005703271587382392,0.00011214403400043122
-0.0,-0.0,40.0,3,false,false,2.5,1.0,4,111,2.0,2,0.0,3.2592093948817336e-10,0.09880701012922787,2.8583245016429336e-5
-0.0,-0.0,40.0,3,false,false,2.5,1.0,4,103,2.0,2,0.0,3.2592093948817336e-10,0.03687286254301545,1.212208191948383e-5
-0.0,-0.0,40.0,3,false,false,2.5,1.0,4,130,2.0,2,0.0,3.2592093948817336e-10,-0.01324839113219138,0.0017801735294777849
-0.0,-0.0,40.0,3,false,false,2.5,1.0,4,211,2.0,2,0.01963121600826296,4.7173940096844965e-5,0.038804813021638865,6.950012837878228e-5
-0.0,-0.0,40.0,3,false,false,2.5,1.0,4,220,2.0,2,-0.008079954204993064,0.0003049267818975036,-0.00026312127402344603,0.0006487836316497032
-0.0,-0.0,40.0,3,false,false,2.5,1.0,4,301,2.0,2,-0.008635759980212886,1.2104216416602356e-5,0.006662623557857896,1.9931858990886206e-5
-0.0,-0.0,40.0,3,false,false,2.5,1.0,4,100,2.0,2,0.0,3.2592093948817336e-10,0.09895536504683268,3.150353606218621e-5
-0.0,-0.0,40.0,3,false,false,3.0,1.0,4,121,2.0,2,0.0,3.2592093948817336e-10,0.011081729057099773,0.00010280069426396686
-0.0,-0.0,40.0,3,false,false,3.0,1.0,4,400,2.0,2,0.0011566971439973441,9.229655290555636e-6,0.0008905327433790121,1.6662597340849528e-5
-0.0,-0.0,40.0,3,false,false,3.0,1.0,4,102,2.0,2,0.0,3.2592093948817336e-10,0.046760135171159685,1.5068199488378758e-5
-0.0,-0.0,40.0,3,false,false,3.0,1.0,4,110,2.0,2,0.0,3.2592093948817336e-10,0.13288383247199848,3.843596348709879e-5
-0.0,-0.0,40.0,3,false,false,3.0,1.0,4,200,2.0,2,0.011443511965576119,4.381619497853886e-6,0.02481950759913845,2.1788574685420917e-5
-0.0,-0.0,40.0,3,false,false,3.0,1.0,4,112,2.0,2,0.0,3.2592093948817336e-10,0.06621979474622977,1.9069040637039496e-5
-0.0,-0.0,40.0,3,false,false,3.0,1.0,4,202,2.0,2,0.02181609620784795,7.852356357210044e-6,0.02940436833772025,1.733303065318715e-5
-0.0,-0.0,40.0,3,false,false,3.0,1.0,4,210,2.0,2,0.010859477916102207,2.217063694123288e-5,0.033958380226653775,5.056751043663782e-5
-0.0,-0.0,40.0,3,false,false,3.0,1.0,4,101,2.0,2,0.0,3.2592093948817336e-10,0.06272826896823953,1.981745423291099e-5
-0.0,-0.0,40.0,3,false,false,3.0,1.0,4,300,2.0,2,-0.002933130945841127,4.656969160657207e-6,0.0023564472258888365,1.032797791599513e-5
-0.0,-0.0,40.0,3,false,false,3.0,1.0,4,120,2.0,2,0.0,3.2592093948817336e-10,0.024469239634449372,0.000150337739896705
-0.0,-0.0,40.0,3,false,false,3.0,1.0,4,201,2.0,2,0.017733656792991916,6.44965294775662e-6,0.02936046632647396,1.869317585701475e-5
-0.0,-0.0,40.0,3,false,false,3.0,1.0,4,310,2.0,2,-0.003431489175984361,5.3685340391020965e-5,0.004305185494618752,7.752567013986434e-5
-0.0,-0.0,40.0,3,false,false,3.0,1.0,4,111,2.0,2,0.0,3.2592093948817336e-10,0.09142872139872685,2.6275522862166122e-5
-0.0,-0.0,40.0,3,false,false,3.0,1.0,4,103,2.0,2,0.0,3.2592093948817336e-10,0.03598865201864883,1.173903210997951e-5
-0.0,-0.0,40.0,3,false,false,3.0,1.0,4,130,2.0,2,0.0,3.2592093948817336e-10,-0.00953700625551169,0.0015748707214530975
-0.0,-0.0,40.0,3,false,false,3.0,1.0,4,211,2.0,2,0.015504416188362465,3.575954771236465e-5,0.0344997908462481,5.7262004866451346e-5
-0.0,-0.0,40.0,3,false,false,3.0,1.0,4,220,2.0,2,-0.005650893163158044,0.00022471127288613784,0.000934169870430754,0.0005081369576613668
-0.0,-0.0,40.0,3,false,false,3.0,1.0,4,301,2.0,2,-0.005753932311733709,8.657390002810186e-6,0.005053045990187266,1.5178063649408541e-5
-0.0,-0.0,40.0,3,false,false,3.0,1.0,4,100,2.0,2,0.0,3.2592093948817336e-10,0.08701202461619555,2.7722840376807422e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,5,121,1.0,2,0.0,8.148023487204334e-11,0.0006161265231626143,3.056095784556787e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,5,311,1.0,2,-0.02631137867166436,0.0002465009436198758,0.003300600797860481,0.0005055539559571688
-0.0,-0.0,40.0,3,false,false,2.0,1.0,5,102,1.0,2,0.0,8.148023487204334e-11,0.10086971618567289,4.5321956392950345e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,5,110,1.0,2,0.0,8.148023487204334e-11,0.17661290173137362,6.5952330210255e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,5,131,1.0,2,0.0,8.148023487204334e-11,-0.0012116526422986718,7.540080964543203e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,5,112,1.0,2,0.0,8.148023487204334e-11,0.04093245614672816,1.5012518751308548e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,5,300,1.0,2,-0.023086251825273605,2.4772137252843716e-5,0.011574111734411472,9.293747883671207e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,5,401,1.0,2,0.060157808894234235,0.00022377140680551763,0.009688095186974773,0.00042218660886132216
-0.0,-0.0,40.0,3,false,false,2.0,1.0,5,302,1.0,2,-0.0955521528682821,7.291456798902265e-5,-0.007947368813331478,0.0001300266944978033
-0.0,-0.0,40.0,3,false,false,2.0,1.0,5,120,1.0,2,0.0,8.148023487204334e-11,0.005004053951303719,4.773257498799322e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,5,201,1.0,2,0.04947205199270672,1.6187558608613023e-5,0.10669637125357763,6.22666635071029e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,5,310,1.0,2,-0.010851285749627293,0.00012821892573296352,0.002495742166992874,0.00036632747448805204
-0.0,-0.0,40.0,3,false,false,2.0,1.0,5,122,1.0,2,0.0,8.148023487204334e-11,9.313484592225116e-5,1.7552853333592272e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,5,130,1.0,2,0.0,8.148023487204334e-11,-0.0016162018853650203,0.0002291571866300125
-0.0,-0.0,40.0,3,false,false,2.0,1.0,5,211,1.0,2,0.008562218672484283,3.685159964436505e-5,0.005063933690727921,9.542156416114471e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,5,203,1.0,2,0.057995413191084054,1.836110137045863e-5,0.05820570664567434,3.9799133324936604e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,5,140,1.0,2,0.0,8.148023487204334e-11,0.0011113019745859628,0.0005326999299757674
-0.0,-0.0,40.0,3,false,false,2.0,1.0,5,320,1.0,2,-0.00011352125961906432,0.0006328000836055961,0.0020777139095085554,0.0019050407870080917
-0.0,-0.0,40.0,3,false,false,2.0,1.0,5,400,1.0,2,0.017266887357353357,8.962562656723624e-5,0.004922211261964739,0.00023480682759246342
-0.0,-0.0,40.0,3,false,false,2.0,1.0,5,200,1.0,2,0.03746825011631444,1.1714296825895292e-5,0.1417404798217371,8.525119820569222e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,5,221,1.0,2,-0.005697845185971107,0.0001357007793268529,-0.008095979178609455,0.0003634919105532196
-0.0,-0.0,40.0,3,false,false,2.0,1.0,5,104,1.0,2,0.0,8.148023487204334e-11,0.04155746564688984,1.791809701895112e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,5,202,1.0,2,0.05500850993167618,1.805107228755645e-5,0.07717987203259342,4.9351497228832966e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,5,410,1.0,2,0.011176835700503955,0.0005957754734428313,-0.003680964635200951,0.0013584873031411186
-0.0,-0.0,40.0,3,false,false,2.0,1.0,5,210,1.0,2,0.007168310130309426,1.6784349508247553e-5,0.027544118176360908,7.592601003141331e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,5,101,1.0,2,0.0,8.148023487204334e-11,0.19641432486906452,8.715216529493629e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,5,212,1.0,2,0.008866447929693563,4.1587657392913116e-5,-0.007680785253373119,8.324272932785976e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,5,500,1.0,2,-0.014072678800488998,0.0003613287704692345,-0.0018862459533472212,0.0007838577324470993
-0.0,-0.0,40.0,3,false,false,2.0,1.0,5,111,1.0,2,0.0,8.148023487204334e-11,0.07316645315636898,2.708468710043781e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,5,103,1.0,2,0.0,8.148023487204334e-11,0.06111752307171637,2.786840912276416e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,5,220,1.0,2,-0.002945989031604641,0.00010111312188234358,-0.0058462211973720575,0.00041298228178336086
-0.0,-0.0,40.0,3,false,false,2.0,1.0,5,113,1.0,2,0.0,8.148023487204334e-11,0.027605002929066962,1.041740561318125e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,5,301,1.0,2,-0.05630382390881301,4.8380653073821226e-5,0.0031972124214673546,0.00011394762972600554
-0.0,-0.0,40.0,3,false,false,2.0,1.0,5,230,1.0,2,-6.138910161576335e-5,0.00037256867454140146,-0.0006903988212489972,0.0015612638963976935
-0.0,-0.0,40.0,3,false,false,2.0,1.0,5,100,1.0,2,0.0,8.148023487204334e-11,0.4791652924724386,0.00021592912469386503
-0.0,-0.0,40.0,3,false,false,3.5,1.0,5,121,1.0,2,0.0,8.148023487204334e-11,0.0008929133295526271,2.7620540569492635e-5
-0.0,-0.0,40.0,3,false,false,3.5,1.0,5,311,1.0,2,-0.006973053634917651,8.980436186026287e-5,0.0007662657826851206,0.0002471551326923045
-0.0,-0.0,40.0,3,false,false,3.5,1.0,5,102,1.0,2,0.0,8.148023487204334e-11,0.10793848115994406,4.625175188992965e-5
-0.0,-0.0,40.0,3,false,false,3.5,1.0,5,110,1.0,2,0.0,8.148023487204334e-11,0.13714365438410236,4.8533137953276994e-5
-0.0,-0.0,40.0,3,false,false,3.5,1.0,5,131,1.0,2,0.0,8.148023487204334e-11,-0.0006306732449569218,6.791449881713984e-5
-0.0,-0.0,40.0,3,false,false,3.5,1.0,5,112,1.0,2,0.0,8.148023487204334e-11,0.03997594528153582,1.3763775664372962e-5
-0.0,-0.0,40.0,3,false,false,3.5,1.0,5,300,1.0,2,-0.005795316393915831,8.683956196378934e-6,0.008027816708659583,4.392489717941727e-5
-0.0,-0.0,40.0,3,false,false,3.5,1.0,5,401,1.0,2,0.008373089748527502,6.010285769267149e-5,0.0033047684316037415,0.00015890981075299674
-0.0,-0.0,40.0,3,false,false,3.5,1.0,5,302,1.0,2,-0.024989309533892643,2.587722259297959e-5,0.0038461954254394907,6.612702025736217e-5
-0.0,-0.0,40.0,3,false,false,3.5,1.0,5,120,1.0,2,0.0,8.148023487204334e-11,0.0046049334761275405,3.6831351647072674e-5
-0.0,-0.0,40.0,3,false,false,3.5,1.0,5,201,1.0,2,0.024378226389015226,8.006746496654182e-6,0.07945843298934634,4.339387092703366e-5
-0.0,-0.0,40.0,3,false,false,3.5,1.0,5,310,1.0,2,-0.002623389389824681,4.373435571498585e-5,0.002019884450284929,0.00015773192611312302
-0.0,-0.0,40.0,3,false,false,3.5,1.0,5,122,1.0,2,0.0,8.148023487204334e-11,0.0001823352889109677,1.691459068249106e-5
-0.0,-0.0,40.0,3,false,false,3.5,1.0,5,130,1.0,2,0.0,8.148023487204334e-11,-0.0009910281007728006,0.00017161453156010033
-0.0,-0.0,40.0,3,false,false,3.5,1.0,5,211,1.0,2,0.004607016574512274,1.8590402055422548e-5,0.01181122445955841,6.270850906149696e-5
-0.0,-0.0,40.0,3,false,false,3.5,1.0,5,203,1.0,2,0.030322554960207977,9.457514617632307e-6,0.0514947744683277,3.075439220388259e-5
-0.0,-0.0,40.0,3,false,false,3.5,1.0,5,140,1.0,2,0.0,8.148023487204334e-11,-0.0003069604566918625,0.0004046643110551456
-0.0,-0.0,40.0,3,false,false,3.5,1.0,5,320,1.0,2,0.00036813945152186685,0.0002196433740295559,0.0002715008360258182,0.0008260919795083398
-0.0,-0.0,40.0,3,false,false,3.5,1.0,5,400,1.0,2,0.0024818900951908483,2.3154017778850145e-5,0.001998379905731247,8.265261283450244e-5
-0.0,-0.0,40.0,3,false,false,3.5,1.0,5,200,1.0,2,0.017527942056262468,5.5228518666333085e-6,0.08954990262479828,5.597281372954688e-5
-0.0,-0.0,40.0,3,false,false,3.5,1.0,5,221,1.0,2,-0.001938649417881907,6.716338908531068e-5,-0.004231468785239158,0.00024092625105606974
-0.0,-0.0,40.0,3,false,false,3.5,1.0,5,104,1.0,2,0.0,8.148023487204334e-11,0.049087735355524145,2.017274501901614e-5
-0.0,-0.0,40.0,3,false,false,3.5,1.0,5,202,1.0,2,0.028056584706291014,9.199268966466173e-6,0.06392397786613319,3.673325769724519e-5
-0.0,-0.0,40.0,3,false,false,3.5,1.0,5,410,1.0,2,0.0016779256924790251,0.00015365938585338017,4.834038413257883e-5,0.0004454432840004017
-0.0,-0.0,40.0,3,false,false,3.5,1.0,5,210,1.0,2,0.003578745099447625,7.776450039187828e-6,0.022505459413968087,4.5724175800884495e-5
-0.0,-0.0,40.0,3,false,false,3.5,1.0,5,101,1.0,2,0.0,8.148023487204334e-11,0.18664210269334727,7.929124712415272e-5
-0.0,-0.0,40.0,3,false,false,3.5,1.0,5,212,1.0,2,0.004994597394852421,2.1671010215138746e-5,0.0034137466229053025,5.68015899260137e-5
-0.0,-0.0,40.0,3,false,false,3.5,1.0,5,500,1.0,2,-0.0012106362381137607,6.837984295282426e-5,-0.00024899328133384314,0.00020019112074352296
-0.0,-0.0,40.0,3,false,false,3.5,1.0,5,111,1.0,2,0.0,8.148023487204334e-11,0.06712869710042135,2.3716902907396007e-5
-0.0,-0.0,40.0,3,false,false,3.5,1.0,5,103,1.0,2,0.0,8.148023487204334e-11,0.06977973973750046,3.071632144768366e-5
-0.0,-0.0,40.0,3,false,false,3.5,1.0,5,220,1.0,2,-0.0009329815840315309,4.685879135350222e-5,-0.0019404700821815132,0.00023636946196693774
-0.0,-0.0,40.0,3,false,false,3.5,1.0,5,113,1.0,2,0.0,8.148023487204334e-11,0.027470474359625633,9.722949396948027e-6
-0.0,-0.0,40.0,3,false,false,3.5,1.0,5,301,1.0,2,-0.014214877330777094,1.704518529699291e-5,0.007858136078804258,5.723787571610408e-5
-0.0,-0.0,40.0,3,false,false,3.5,1.0,5,230,1.0,2,-8.573120886768957e-5,0.0001706368432916671,6.331516391655042e-5,0.0008956984230484639
-0.0,-0.0,40.0,3,false,false,3.5,1.0,5,100,1.0,2,0.0,8.148023487204334e-11,0.3710666311023635,0.0001600578336719717
-0.0,-0.0,40.0,3,false,false,1.625,1.0,5,121,2.0,2,0.0,3.2592093948817336e-10,0.009460627436112139,0.00018981838410993184
-0.0,-0.0,40.0,3,false,false,1.625,1.0,5,311,2.0,2,-0.044248835557703245,0.000871738563214197,0.009552364880002126,0.0007965142439206046
-0.0,-0.0,40.0,3,false,false,1.625,1.0,5,102,2.0,2,0.0,3.2592093948817336e-10,0.05323327880109622,2.221418931981043e-5
-0.0,-0.0,40.0,3,false,false,1.625,1.0,5,110,2.0,2,0.0,3.2592093948817336e-10,0.19668334526086956,6.765604069795781e-5
-0.0,-0.0,40.0,3,false,false,1.625,1.0,5,131,2.0,2,0.0,3.2592093948817336e-10,-0.011281552492672138,0.0018449027438885858
-0.0,-0.0,40.0,3,false,false,1.625,1.0,5,112,2.0,2,0.0,3.2592093948817336e-10,0.07527654167617982,2.49249268453483e-5
-0.0,-0.0,40.0,3,false,false,1.625,1.0,5,300,2.0,2,-0.010650128366425453,2.1394216432999197e-5,0.007220145293592533,3.660437293754143e-5
-0.0,-0.0,40.0,3,false,false,1.625,1.0,5,401,2.0,2,0.01650739239028087,0.0002030756343739378,0.00449571324011812,0.00019307485163484964
-0.0,-0.0,40.0,3,false,false,1.625,1.0,5,302,2.0,2,-0.041713036045607714,6.329059736311846e-5,0.011069784362436118,6.091460171957636e-5
-0.0,-0.0,40.0,3,false,false,1.625,1.0,5,120,2.0,2,0.0,3.2592093948817336e-10,0.031328991301996345,0.00020988759311063986
-0.0,-0.0,40.0,3,false,false,1.625,1.0,5,201,2.0,2,0.04248848183551565,1.4255953690957889e-5,0.05134292740166489,2.7524668224211054e-5
-0.0,-0.0,40.0,3,false,false,1.625,1.0,5,310,2.0,2,-0.01779554811673655,0.0004011618596995501,0.008780421249015362,0.00044329152410933043
-0.0,-0.0,40.0,3,false,false,1.625,1.0,5,122,2.0,2,0.0,3.2592093948817336e-10,0.0030011772558762905,0.0001245474234474476
-0.0,-0.0,40.0,3,false,false,1.625,1.0,5,130,2.0,2,0.0,3.2592093948817336e-10,-0.012646992497240632,0.003877340960042921
-0.0,-0.0,40.0,3,false,false,1.625,1.0,5,211,2.0,2,0.034288303849879395,0.0001280419130535223,0.047110465943176076,0.00014312023608528074
-0.0,-0.0,40.0,3,false,false,1.625,1.0,5,203,2.0,2,0.056172645975338574,1.7685852120926897e-5,0.04058180150841722,2.1843207183502035e-5
-0.0,-0.0,40.0,3,false,false,1.625,1.0,5,140,2.0,2,0.0,3.2592093948817336e-10,-0.01659734330882439,0.03664333229449487
-0.0,-0.0,40.0,3,false,false,1.625,1.0,5,320,2.0,2,0.009986425066766657,0.007972917693026473,-0.00435671502055034,0.009240692571751018
-0.0,-0.0,40.0,3,false,false,1.625,1.0,5,400,2.0,2,0.0056996611383826,7.595512380489526e-5,0.002662038305614682,9.324222499397755e-5
-0.0,-0.0,40.0,3,false,false,1.625,1.0,5,200,2.0,2,0.028932871388392865,9.329969287012261e-6,0.04929476721426822,3.2221213374399647e-5
-0.0,-0.0,40.0,3,false,false,1.625,1.0,5,221,2.0,2,-0.03776332601953989,0.0018438359293213972,-0.02508343762984487,0.002234415983633741
-0.0,-0.0,40.0,3,false,false,1.625,1.0,5,104,2.0,2,0.0,3.2592093948817336e-10,0.027767724693600684,1.0909679658568453e-5
-0.0,-0.0,40.0,3,false,false,1.625,1.0,5,202,2.0,2,0.05058689796275672,1.6715993089802838e-5,0.046370502788289754,2.4776762155135696e-5
-0.0,-0.0,40.0,3,false,false,1.625,1.0,5,410,2.0,2,0.008192463721290164,0.0019253603599225539,0.0037308681066126853,0.0017564964951882094
-0.0,-0.0,40.0,3,false,false,1.625,1.0,5,210,2.0,2,0.025459250846400314,5.110878859955298e-5,0.05947208820810707,9.538372028620449e-5
-0.0,-0.0,40.0,3,false,false,1.625,1.0,5,101,2.0,2,0.0,3.2592093948817336e-10,0.08063448876518362,3.335006358090995e-5
-0.0,-0.0,40.0,3,false,false,1.625,1.0,5,212,2.0,2,0.039090045552370514,0.0001575317990354496,0.030925048560585002,0.00014256014991146794
-0.0,-0.0,40.0,3,false,false,1.625,1.0,5,500,2.0,2,-0.002681092080447701,0.00030585161158553904,-2.7381638416577196e-5,0.00030755193247453605
-0.0,-0.0,40.0,3,false,false,1.625,1.0,5,111,2.0,2,0.0,3.2592093948817336e-10,0.11525575057880216,3.937139084068063e-5
-0.0,-0.0,40.0,3,false,false,1.625,1.0,5,103,2.0,2,0.0,3.2592093948817336e-10,0.03745171617162802,1.5867853208505277e-5
-0.0,-0.0,40.0,3,false,false,1.625,1.0,5,220,2.0,2,-0.01964117200953436,0.0011908285975602859,-0.0088053491875538,0.0018584507144156607
-0.0,-0.0,40.0,3,false,false,1.625,1.0,5,113,2.0,2,0.0,3.2592093948817336e-10,0.05376689881207164,1.8100576544267832e-5
-0.0,-0.0,40.0,3,false,false,1.625,1.0,5,301,2.0,2,-0.024066926275797377,4.1532000237110856e-5,0.011175244756289436,5.0458065991477166e-5
-0.0,-0.0,40.0,3,false,false,1.625,1.0,5,230,2.0,2,0.004687863263884971,0.01753042088468719,-0.04090804142718485,0.028540937760381524
-0.0,-0.0,40.0,3,false,false,1.625,1.0,5,100,2.0,2,0.0,3.2592093948817336e-10,0.13140157598196106,5.4368234310810736e-5
-0.0,-0.0,40.0,3,false,false,1.75,1.0,5,121,2.0,2,0.0,3.2592093948817336e-10,0.009933628633171043,0.00018418978592775058
-0.0,-0.0,40.0,3,false,false,1.75,1.0,5,311,2.0,2,-0.03758846198761985,0.0007456263924540551,0.009134986785867811,0.0007037038229547235
-0.0,-0.0,40.0,3,false,false,1.75,1.0,5,102,2.0,2,0.0,3.2592093948817336e-10,0.05273678419439606,2.1766713884715863e-5
-0.0,-0.0,40.0,3,false,false,1.75,1.0,5,110,2.0,2,0.0,3.2592093948817336e-10,0.1883102172502188,6.430328306340598e-5
-0.0,-0.0,40.0,3,false,false,1.75,1.0,5,131,2.0,2,0.0,3.2592093948817336e-10,-0.013203490314963215,0.0017979354488607364
-0.0,-0.0,40.0,3,false,false,1.75,1.0,5,112,2.0,2,0.0,3.2592093948817336e-10,0.07449562353278348,2.471254082262022e-5
-0.0,-0.0,40.0,3,false,false,1.75,1.0,5,300,2.0,2,-0.009035578910414932,1.8478541155969003e-5,0.00642900869349407,3.306166054879301e-5
-0.0,-0.0,40.0,3,false,false,1.75,1.0,5,401,2.0,2,0.012824259561405522,0.00016959166703664057,0.004270965295293697,0.00016524060584996043
-0.0,-0.0,40.0,3,false,false,1.75,1.0,5,302,2.0,2,-0.034518593713557526,5.509758234363723e-5,0.010644098682498663,5.526989978926314e-5
-0.0,-0.0,40.0,3,false,false,1.75,1.0,5,120,2.0,2,0.0,3.2592093948817336e-10,0.03089341650558643,0.00020043364099048082
-0.0,-0.0,40.0,3,false,false,1.75,1.0,5,201,2.0,2,0.03833535239280776,1.3059469000395686e-5,0.04829025777280526,2.6147171825913875e-5
-0.0,-0.0,40.0,3,false,false,1.75,1.0,5,310,2.0,2,-0.014156313544071812,0.00034104051339915227,0.0091510914357718,0.00038738820902658663
-0.0,-0.0,40.0,3,false,false,1.75,1.0,5,122,2.0,2,0.0,3.2592093948817336e-10,0.00312606390677499,0.0001231078549608775
-0.0,-0.0,40.0,3,false,false,1.75,1.0,5,130,2.0,2,0.0,3.2592093948817336e-10,-0.01026524499113009,0.0037254858519045206
-0.0,-0.0,40.0,3,false,false,1.75,1.0,5,211,2.0,2,0.03169467188484078,0.00011547002185083405,0.04647839190923625,0.00013286205993332732
-0.0,-0.0,40.0,3,false,false,1.75,1.0,5,203,2.0,2,0.05106024272837419,1.605519327839121e-5,0.039117960531067406,2.069667621142044e-5
-0.0,-0.0,40.0,3,false,false,1.75,1.0,5,140,2.0,2,0.0,3.2592093948817336e-10,-0.05257201058465854,0.03503981785398976
-0.0,-0.0,40.0,3,false,false,1.75,1.0,5,320,2.0,2,-0.007049160869633554,0.006786439565053363,-0.018035516666618248,0.008076651815508033
-0.0,-0.0,40.0,3,false,false,1.75,1.0,5,400,2.0,2,0.0045983124151360326,6.457961717721887e-5,0.002331139490890799,7.790408271129517e-5
-0.0,-0.0,40.0,3,false,false,1.75,1.0,5,200,2.0,2,0.02595843306321072,8.469885805856394e-6,0.04563919188025088,3.113888339376289e-5
-0.0,-0.0,40.0,3,false,false,1.75,1.0,5,221,2.0,2,-0.03301287691794752,0.0016562005023698907,-0.020213001063536948,0.002079983415546068
-0.0,-0.0,40.0,3,false,false,1.75,1.0,5,104,2.0,2,0.0,3.2592093948817336e-10,0.028015700814873923,1.08804588112744e-5
